url,categories,category_percentages,main_category,cleanup_message
https://en.wikipedia.org/wiki/Halloween_Ends,"['2022 films', '2022 horror thriller films', '2020s American films', '2020s coming-of-age films', '2020s English-language films', '2020s serial killer films', '2020s slasher films', 'American coming-of-age films', 'Films about bullying', 'American films about revenge', 'American horror thriller films', 'American sequel films', 'American serial killer films', 'American slasher films', 'Blumhouse Productions films', 'Film productions suspended due to the COVID-19 pandemic', 'Films about dysfunctional families', 'Films about old age', 'Films about post-traumatic stress disorder', 'Films directed by David Gordon Green', 'Films with screenplays by David Gordon Green', 'Films with screenplays by Danny McBride', 'Films postponed due to the COVID-19 pandemic', 'Films produced by Jason Blum', 'Films scored by Cody Carpenter', 'Films scored by Daniel Davies (musician)', 'Films scored by John Carpenter', 'Films set in 2019', 'Films set in 2022', 'Films set in Illinois', 'Films shot in Savannah, Georgia', 'Halloween (franchise) films', 'IMAX films', 'Miramax films', 'American romantic horror films', 'Universal Pictures films', 'English-language horror thriller films', 'English-language crime films', 'Films set in the 2010s', 'Films set in the 2020s', 'Films about psychopaths and sociopaths']","{'Science': 0.04, 'Art': 0.2, 'Culture': 0.2, 'History': 0.12, 'Politics': 0.04, 'Environment': 0.04, 'Technology': 49.68, 'Economics': 49.68}",Technology,"[""This section may be better presented in list format to meet Wikipedia's quality standards . Please help improve this section by converting it into a standalone or embedded list. ( October 2024 )""]"
https://en.wikipedia.org/wiki/Hans-Hermann_Hoppe,"['1949 births', 'Living people', '20th-century American economists', '20th-century American essayists', '20th-century American male writers', '20th-century American philosophers', '20th-century German male writers', '20th-century German non-fiction writers', '20th-century German philosophers', '21st-century American economists', '21st-century American essayists', '21st-century American male writers', '21st-century American non-fiction writers', '21st-century American philosophers', '21st-century German male writers', '21st-century German non-fiction writers', '21st-century German philosophers', 'American anarcho-capitalists', 'American ethicists', 'American founders', 'American libertarians', 'American male non-fiction writers', 'American political philosophers', 'American political writers', 'Austrian School economists', 'American free speech activists', 'Classical liberal economists', 'Criticism of democracy', 'Emigrants from West Germany to the United States', 'German anti-communists', 'German economists', 'German ethicists', 'German founders', 'German libertarians', 'German male non-fiction writers', 'German political philosophers', 'German political writers', 'Goethe University Frankfurt alumni', 'Libertarian economists', 'Libertarian theorists', 'Mises Institute people', 'People from Peine (district)', 'Philosophers of law', 'Saarland University alumni', 'University of Nevada, Las Vegas faculty', 'University of Michigan fellows']","{'Science': 0.57, 'Art': 0.72, 'Culture': 49.32, 'History': 49.24, 'Politics': 0.04, 'Environment': 0.04, 'Technology': 0.04, 'Economics': 0.04}",Culture,"[""This article may contain an excessive amount of intricate detail that may interest only a particular audience . Specifically, details of the chronology should be summarized . Please help by  removing excessive detail that may be against Wikipedia's inclusion policy . ( September 2023 ) ( Learn how and when to remove this message )"", 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2023 )', 'This section may rely excessively on sources too closely associated with the subject , potentially preventing the article from being verifiable and neutral . Please help improve it by replacing them with more appropriate citations to reliable, independent sources . ( July 2023 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/HardPressed_Poetry,"['Book publishing companies of Ireland', 'Poetry stubs']","{'Science': 0.79, 'Art': 38.74, 'Culture': 38.74, 'History': 10.47, 'Politics': 0.79, 'Environment': 8.88, 'Technology': 0.79, 'Economics': 0.79}",Art,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( November 2022 )']
https://en.wikipedia.org/wiki/Harry_Reis,"['University of Rochester faculty', 'Living people', '1949 births', '21st-century American psychologists', '20th-century American psychologists']","{'Science': 0.43, 'Art': 7.0, 'Culture': 48.29, 'History': 42.57, 'Politics': 0.43, 'Environment': 0.43, 'Technology': 0.43, 'Economics': 0.43}",Culture,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2014 )']
https://en.wikipedia.org/wiki/Harry_V._Jaffa,"['1918 births', '2015 deaths', 'American historians', 'American people of Polish-Jewish descent', 'American political philosophers', 'American Zionists', 'Anti-Palestinian sentiment in the United States', 'Jewish American historians', 'California Republicans', 'Claremont McKenna College faculty', 'Political scientists who studied under Leo Strauss', 'New Right (United States)', 'Biographers of Abraham Lincoln', 'Yale University alumni', 'Leo Strauss scholars']","{'Science': 0.12, 'Art': 0.59, 'Culture': 49.53, 'History': 49.29, 'Politics': 0.12, 'Environment': 0.12, 'Technology': 0.12, 'Economics': 0.12}",Culture,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2023 )']
https://en.wikipedia.org/wiki/Haruka_Shimotsuki,"['Anime musicians', 'Doujin music', 'Japanese composers', 'Japanese women composers', 'Japanese women singers', 'Living people', 'Singers from Miyagi Prefecture', 'Video game musicians']","{'Science': 29.4, 'Art': 30.46, 'Culture': 7.87, 'History': 19.28, 'Politics': 0.26, 'Environment': 12.2, 'Technology': 0.26, 'Economics': 0.26}",Art,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This biography of a living person includes a list of general references , but it lacks sufficient corresponding inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help to improve this article by introducing more precise citations. ( September 2015 ) ( Learn how and when to remove this message ) This discography may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 ) ( Learn how and when to remove this message )', 'This biography of a living person includes a list of general references , but it lacks sufficient corresponding inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help to improve this article by introducing more precise citations. ( September 2015 ) ( Learn how and when to remove this message )', 'This discography may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 )']"
https://en.wikipedia.org/wiki/Haruko_Momoi,"['1977 births', 'Living people', 'Anime singers', 'Japanese women singer-songwriters', 'Japanese radio personalities', 'Japanese video game actresses', 'Singers from Tokyo', 'Video game musicians', 'Voice actresses from Tokyo', '21st-century Japanese actresses', '20th-century Japanese women singers', '20th-century Japanese singers', '21st-century Japanese women singers', '21st-century Japanese singer-songwriters']","{'Science': 42.88, 'Art': 43.4, 'Culture': 0.65, 'History': 6.47, 'Politics': 0.13, 'Environment': 6.21, 'Technology': 0.13, 'Economics': 0.13}",Art,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( June 2020 )', 'This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This biography of a living person needs additional citations for verification . Please help by adding reliable sources . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately from the article and its talk page, especially if potentially libelous . Find sources: ""Haruko Momoi"" – news · newspapers · books · scholar · JSTOR ( June 2020 ) ( Learn how and when to remove this message ) This article includes a list of references , related reading , or external links , but its sources remain unclear because it lacks inline citations . Please help improve this article by introducing more precise citations. ( June 2020 ) ( Learn how and when to remove this message ) This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( June 2020 ) You can help expand this article with text translated from the corresponding article in Japanese . (February 2024) Click [show] for important translation instructions. View a machine-translated version of the Japanese article. Machine translation, like DeepL or Google Translate , is a useful starting point for translations, but translators must revise errors as necessary and confirm that the translation is accurate, rather than simply copy-pasting machine-translated text into the English Wikipedia. Do not translate text that appears unreliable or low-quality. If possible, verify the text with references provided in the foreign-language article. You must provide copyright attribution in the edit summary accompanying your translation by providing an interlanguage link to the source of your translation. A model attribution edit summary is Content in this edit is translated from the existing Japanese Wikipedia article at [[:ja:桃井はるこ]]; see its history for attribution. You may also add the template {{Translated|ja|桃井はるこ}} to the talk page . For more guidance, see Wikipedia:Translation . ( Learn how and when to remove this message )', 'This article includes a list of references , related reading , or external links , but its sources remain unclear because it lacks inline citations . Please help improve this article by introducing more precise citations. ( June 2020 ) ( Learn how and when to remove this message )', 'This biography of a living person needs additional citations for verification . Please help by adding reliable sources . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately from the article and its talk page, especially if potentially libelous . Find sources: ""Haruko Momoi"" – news · newspapers · books · scholar · JSTOR ( June 2020 ) ( Learn how and when to remove this message )', 'You can help expand this article with text translated from the corresponding article in Japanese . (February 2024) Click [show] for important translation instructions. View a machine-translated version of the Japanese article. Machine translation, like DeepL or Google Translate , is a useful starting point for translations, but translators must revise errors as necessary and confirm that the translation is accurate, rather than simply copy-pasting machine-translated text into the English Wikipedia. Do not translate text that appears unreliable or low-quality. If possible, verify the text with references provided in the foreign-language article. You must provide copyright attribution in the edit summary accompanying your translation by providing an interlanguage link to the source of your translation. A model attribution edit summary is Content in this edit is translated from the existing Japanese Wikipedia article at [[:ja:桃井はるこ]]; see its history for attribution. You may also add the template {{Translated|ja|桃井はるこ}} to the talk page . For more guidance, see Wikipedia:Translation .']"
"https://en.wikipedia.org/wiki/Hatta,_Madhya_Pradesh",['Damoh'],"{'Science': 2.78, 'Art': 38.89, 'Culture': 38.89, 'History': 8.33, 'Politics': 2.78, 'Environment': 2.78, 'Technology': 2.78, 'Economics': 2.78}",Art,"['This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Hatta, Madhya Pradesh"" – news · newspapers · books · scholar · JSTOR ( January 2014 ) ( Learn how and when to remove this message )', 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( November 2024 )']"
https://en.wikipedia.org/wiki/Hayyim_Angel,"['American Modern Orthodox rabbis', 'Rabbi Isaac Elchanan Theological Seminary semikhah recipients', 'Yeshiva University faculty', 'Yeshiva University alumni', 'Living people', 'Orthodox rabbis from New York City', '20th-century American rabbis', '21st-century American rabbis']","{'Science': 0.18, 'Art': 0.9, 'Culture': 49.28, 'History': 48.92, 'Politics': 0.18, 'Environment': 0.18, 'Technology': 0.18, 'Economics': 0.18}",Culture,"['This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( September 2022 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2019 )']"
https://en.wikipedia.org/wiki/Health_Promotion_Board,"['2001 establishments in Singapore', 'Government agencies established in 2001', 'Statutory boards of the Singapore Government', 'Medical and health organisations based in Singapore', 'Health education organizations']","{'Science': 0.31, 'Art': 35.78, 'Culture': 48.76, 'History': 13.91, 'Politics': 0.31, 'Environment': 0.31, 'Technology': 0.31, 'Economics': 0.31}",Culture,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article relies excessively on references to primary sources . Please improve this article by adding secondary or tertiary sources . Find sources: ""Health Promotion Board"" – news · newspapers · books · scholar · JSTOR ( March 2020 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2020 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2020 )', 'This article relies excessively on references to primary sources . Please improve this article by adding secondary or tertiary sources . Find sources: ""Health Promotion Board"" – news · newspapers · books · scholar · JSTOR ( March 2020 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Health_outcomes_for_adults_born_prematurely,"['Health risk', 'Preterm birth']","{'Science': 1.11, 'Art': 45.56, 'Culture': 45.56, 'History': 3.33, 'Politics': 1.11, 'Environment': 1.11, 'Technology': 1.11, 'Economics': 1.11}",Art,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs more reliable medical references for verification or relies too heavily on primary sources . Please review the contents of the article and add the appropriate references if you can. Unsourced or poorly sourced material may be challenged and removed . Find sources: ""Health outcomes for adults born prematurely"" – news · newspapers · books · scholar · JSTOR ( May 2025 ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2023 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2023 )', 'This article needs more reliable medical references for verification or relies too heavily on primary sources . Please review the contents of the article and add the appropriate references if you can. Unsourced or poorly sourced material may be challenged and removed . Find sources: ""Health outcomes for adults born prematurely"" – news · newspapers · books · scholar · JSTOR ( May 2025 )', 'This section needs expansion . You can help by adding to it . ( May 2023 )']"
https://en.wikipedia.org/wiki/Hean_Tat_Keh,"['Living people', 'Marketing theorists', 'Academic staff of Monash University', 'University of Washington Foster School of Business alumni', 'Alumni of the Hong Kong University of Science and Technology', 'University of Macau alumni']","{'Science': 0.23, 'Art': 1.16, 'Culture': 49.07, 'History': 48.61, 'Politics': 0.23, 'Environment': 0.23, 'Technology': 0.23, 'Economics': 0.23}",Culture,"['This article relies excessively on references to primary sources . Please improve this article by adding secondary or tertiary sources . Find sources: ""Hean Tat Keh"" – news · newspapers · books · scholar · JSTOR ( May 2024 ) ( Learn how and when to remove this message )', 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( November 2023 )']"
https://en.wikipedia.org/wiki/Heaven_Peralejo,"['1999 births', 'Living people', 'Filipino female models', 'Actresses from Makati', 'ABS-CBN people', 'Star Magic', 'Pinoy Big Brother contestants', 'Filipino child actresses', 'Filipino film actresses', 'Filipino television actresses', '21st-century Filipino actresses', '21st-century Filipino singers', '21st-century Filipino women singers', 'Star Music artists', 'Viva Artists Agency', 'Singers from Makati']","{'Science': 17.26, 'Art': 17.76, 'Culture': 28.14, 'History': 32.12, 'Politics': 0.12, 'Environment': 4.34, 'Technology': 0.12, 'Economics': 0.12}",History,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( September 2021 )', 'This biography of a living person needs additional citations for verification . Please help by adding reliable sources . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately from the article and its talk page, especially if potentially libelous . Find sources: ""Heaven Peralejo"" – news · newspapers · books · scholar · JSTOR ( October 2024 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Henry_Hugglemonster,"['Disney Jr. original programming', '2010s American animated television series', ""2010s American children's television series"", '2013 American animated television series debuts', '2015 American television series endings', '2013 Irish television series debuts', '2015 Irish television series endings', ""American children's animated fantasy television series"", ""American children's animated musical television series"", 'American computer-animated television series', ""Irish children's animated fantasy television series"", 'Irish preschool education television series', 'American preschool education television series', 'Animated preschool education television series', '2010s preschool education television series', 'American English-language television shows', 'Disney animated television series', ""American television shows based on children's books"", 'Television series by Brown Bag Films', 'Television series by ABC Studios', 'Animated television series about children', 'Animated television series about monsters']","{'Science': 0.05, 'Art': 0.27, 'Culture': 0.27, 'History': 49.68, 'Politics': 1.29, 'Environment': 48.33, 'Technology': 0.05, 'Economics': 0.05}",History,"[""This section has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This section's tone or style may not reflect the encyclopedic tone used on Wikipedia . The reason given is: reads like a 4th grade book report. This is non encyclopedic. See Wikipedia's guide to writing better articles for suggestions. ( September 2015 ) ( Learn how and when to remove this message ) This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( September 2015 ) This section possibly contains original research . These aren't sources, these are places where original research was performed Please improve it by verifying the claims made and adding inline citations . Statements consisting only of original research should be removed. ( February 2023 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )"", 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( September 2015 )', ""This section possibly contains original research . These aren't sources, these are places where original research was performed Please improve it by verifying the claims made and adding inline citations . Statements consisting only of original research should be removed. ( February 2023 ) ( Learn how and when to remove this message )"", ""This section's tone or style may not reflect the encyclopedic tone used on Wikipedia . The reason given is: reads like a 4th grade book report. This is non encyclopedic. See Wikipedia's guide to writing better articles for suggestions. ( September 2015 ) ( Learn how and when to remove this message )""]"
https://en.wikipedia.org/wiki/Henry_deCourcy_Richards,"['20th-century American architects', 'Architects from South Carolina', '1854 births', '1935 deaths']","{'Science': 0.62, 'Art': 9.13, 'Culture': 47.53, 'History': 40.26, 'Politics': 0.62, 'Environment': 0.62, 'Technology': 0.62, 'Economics': 0.62}",Culture,"['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Henry deCourcy Richards"" – news · newspapers · books · scholar · JSTOR ( June 2024 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Hephaestus_in_popular_culture,"['Classical mythology in popular culture', 'Hephaestus', 'Greek and Roman deities in fiction']","{'Science': 0.56, 'Art': 47.78, 'Culture': 47.78, 'History': 1.67, 'Politics': 0.56, 'Environment': 0.56, 'Technology': 0.56, 'Economics': 0.56}",Art,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Hephaestus in popular culture"" – news · newspapers · books · scholar · JSTOR ( December 2012 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2012 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2012 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Hephaestus in popular culture"" – news · newspapers · books · scholar · JSTOR ( December 2012 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Hera_Pheri_(film_series),"['Indian film series', 'Comedy film series', 'Circus films']","{'Science': 0.62, 'Art': 3.09, 'Culture': 3.09, 'History': 40.87, 'Politics': 17.79, 'Environment': 22.46, 'Technology': 6.04, 'Economics': 6.04}",History,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( October 2015 )']
https://en.wikipedia.org/wiki/Heracles_in_popular_culture,"['Heracles in popular culture', 'Classical mythology in popular culture']","{'Science': 0.69, 'Art': 47.22, 'Culture': 47.22, 'History': 2.08, 'Politics': 0.69, 'Environment': 0.69, 'Technology': 0.69, 'Economics': 0.69}",Art,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Heracles in popular culture"" – news · newspapers · books · scholar · JSTOR ( September 2014 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2013 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2013 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Heracles in popular culture"" – news · newspapers · books · scholar · JSTOR ( September 2014 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Hidden_camera,"['Hidden camera television series', 'Cameras', 'Recording', 'Television genres']","{'Science': 0.62, 'Art': 26.1, 'Culture': 26.1, 'History': 23.29, 'Politics': 0.62, 'Environment': 22.05, 'Technology': 0.62, 'Economics': 0.62}",Art,"['The examples and perspective in this article may not represent a worldwide view of the subject . You may improve this article , discuss the issue on the talk page , or create a new article , as appropriate. ( December 2010 ) ( Learn how and when to remove this message )', 'This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) The examples and perspective in this article may not represent a worldwide view of the subject . You may improve this article , discuss the issue on the talk page , or create a new article , as appropriate. ( December 2010 ) ( Learn how and when to remove this message ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Hidden camera"" – news · newspapers · books · scholar · JSTOR ( April 2008 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Hidden camera"" – news · newspapers · books · scholar · JSTOR ( April 2008 ) ( Learn how and when to remove this message )', 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( October 2022 )']"
https://en.wikipedia.org/wiki/Hidekatsu_Shibata,"['1937 births', 'Living people', 'Aoni Production voice actors', 'Azabu High School alumni', 'Japanese male video game actors', 'Male voice actors from Tokyo', 'People from Taitō', ""Tokyo Actor's Consumer's Cooperative Society voice actors"", '20th-century Japanese male actors', '21st-century Japanese male actors']","{'Science': 48.83, 'Art': 49.41, 'Culture': 0.73, 'History': 0.44, 'Politics': 0.15, 'Environment': 0.15, 'Technology': 0.15, 'Economics': 0.15}",Art,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( January 2015 )', 'This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( October 2012 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Hideo_Ishikawa,"['1969 births', 'Living people', '20th-century Japanese male actors', '21st-century Japanese male actors', 'Aoni Production voice actors', 'Japanese male video game actors', 'Japanese male voice actors', 'Male voice actors from Hyōgo Prefecture']","{'Science': 48.52, 'Art': 49.26, 'Culture': 0.93, 'History': 0.56, 'Politics': 0.19, 'Environment': 0.19, 'Technology': 0.19, 'Economics': 0.19}",Art,"['This section contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this section if you can. ( October 2016 )']"
https://en.wikipedia.org/wiki/Hikari_Guru_Rin_Bus,"['Hikari, Yamaguchi']","{'Science': 1.85, 'Art': 42.59, 'Culture': 42.59, 'History': 5.56, 'Politics': 1.85, 'Environment': 1.85, 'Technology': 1.85, 'Economics': 1.85}",Art,"['This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( March 2025 ) ( Learn how and when to remove this message )', 'This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( March 2025 )']"
https://en.wikipedia.org/wiki/Hilaire_du_Berrier,"['1906 births', '2002 deaths', 'People from Morton County, North Dakota', 'American aviators', 'American collaborators with Nazi Germany', 'Aviators from North Dakota', 'American fascists', 'American mercenaries', 'American spies', 'American expatriates in Monaco', 'Sciences Po alumni', 'Military personnel from North Dakota']","{'Science': 0.17, 'Art': 0.87, 'Culture': 49.31, 'History': 48.96, 'Politics': 0.17, 'Environment': 0.17, 'Technology': 0.17, 'Economics': 0.17}",Culture,"[""Some of this article's listed sources may not be reliable . Please help improve this article by looking for better, more reliable sources. Unreliable citations may be challenged and removed. ( March 2022 ) ( Learn how and when to remove this message )"", 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2022 )']"
https://en.wikipedia.org/wiki/Hinduism_in_New_Zealand,['Hinduism in New Zealand'],"{'Science': 1.39, 'Art': 44.44, 'Culture': 44.44, 'History': 4.17, 'Politics': 1.39, 'Environment': 1.39, 'Technology': 1.39, 'Economics': 1.39}",Art,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( October 2020 )']
https://en.wikipedia.org/wiki/Hiro_Shimono,"['1980 births', 'Living people', ""I'm Enterprise voice actors"", 'Japanese male pop singers', 'Japanese male video game actors', 'Male voice actors from Tokyo', 'Pony Canyon artists', '21st-century Japanese male actors', '21st-century Japanese singers', '21st-century Japanese male singers']","{'Science': 48.69, 'Art': 49.35, 'Culture': 0.82, 'History': 0.49, 'Politics': 0.16, 'Environment': 0.16, 'Technology': 0.16, 'Economics': 0.16}",Art,"['This section contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this section if you can. ( August 2015 )']"
https://en.wikipedia.org/wiki/Hiroaki_Miura,"['1977 births', 'Japanese male video game actors', 'Japanese male voice actors', 'Living people', 'Male voice actors from Nagano Prefecture', '20th-century Japanese male actors', '21st-century Japanese male actors', 'Aoni Production voice actors']","{'Science': 48.52, 'Art': 49.26, 'Culture': 0.93, 'History': 0.56, 'Politics': 0.19, 'Environment': 0.19, 'Technology': 0.19, 'Economics': 0.19}",Art,"['This filmography contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this filmography if you can. ( September 2015 )']"
https://en.wikipedia.org/wiki/Hiroki_Yasumoto,"['1977 births', 'Male voice actors from Yamaguchi Prefecture', 'Japanese male video game actors', 'Japanese male voice actors', 'Living people', 'Komazawa University alumni', '21st-century Japanese male actors']","{'Science': 44.22, 'Art': 45.11, 'Culture': 1.11, 'History': 4.67, 'Politics': 4.23, 'Environment': 0.22, 'Technology': 0.22, 'Economics': 0.22}",Art,"['This section contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this section if you can. ( April 2016 )']"
https://en.wikipedia.org/wiki/Hiroshi_Kamiya,"['1975 births', 'Living people', 'Aoni Production voice actors', 'Best Actor Seiyu Award winners', 'Japanese male pop singers', 'Japanese male video game actors', 'Japanese male voice actors', 'Lantis (company) artists', 'Male voice actors from Chiba Prefecture', 'Singers from Chiba Prefecture', 'People from Matsudo', 'Seiyu Award winners', '20th-century Japanese male actors', '21st-century Japanese male actors', '21st-century Japanese singers', '21st-century Japanese male singers', 'Masochistic Ono Band members']","{'Science': 49.27, 'Art': 49.64, 'Culture': 0.46, 'History': 0.27, 'Politics': 0.09, 'Environment': 0.09, 'Technology': 0.09, 'Economics': 0.09}",Art,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( January 2014 )', 'This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( October 2013 )']"
https://en.wikipedia.org/wiki/History_of_Tibet,"['History of Tibet', 'Tibet', 'Histories of regions of China', 'History of Asia']","{'Science': 0.62, 'Art': 3.09, 'Culture': 47.53, 'History': 46.29, 'Politics': 0.62, 'Environment': 0.62, 'Technology': 0.62, 'Economics': 0.62}",Culture,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( March 2024 )']"
